"Plot Title: Chamber 6A"
"#","Date Time, GMT-05:00","Temp, °C (LGR S/N: 10561442, SEN S/N: 10561442)","RH, % (LGR S/N: 10561442, SEN S/N: 10561442)","DewPt, °C (LGR S/N: 10561442, SEN S/N: 10561442)","End Of File (LGR S/N: 10561442, SEN S/N: 10561442)"
4204,09/03/14 07:15:00 AM,21.895,62.149,14.343,
4205,09/03/14 07:20:00 AM,21.871,62.145,14.320,
4206,09/03/14 07:25:00 AM,21.871,61.963,14.274,
4207,09/03/14 07:30:00 AM,21.871,62.084,14.305,
4208,09/03/14 07:35:00 AM,21.871,61.872,14.252,
4209,09/03/14 07:40:00 AM,21.871,62.115,14.312,
4210,09/03/14 07:45:00 AM,21.871,62.084,14.305,
4211,09/03/14 07:50:00 AM,21.871,62.357,14.372,
4212,09/03/14 07:55:00 AM,21.895,62.179,14.351,
4213,09/03/14 08:00:00 AM,21.895,62.058,14.321,
4214,09/03/14 08:05:00 AM,21.895,62.209,14.358,
4215,09/03/14 08:10:00 AM,21.895,61.967,14.298,
4216,09/03/14 08:15:00 AM,21.871,61.872,14.252,
4217,09/03/14 08:20:00 AM,21.871,62.206,14.335,
4218,09/03/14 08:25:00 AM,21.871,62.145,14.320,
4219,09/03/14 08:30:00 AM,21.871,61.902,14.259,
4220,09/03/14 08:35:00 AM,22.397,58.935,13.995,
4221,09/03/14 08:40:00 AM,22.278,59.866,14.125,
4222,09/03/14 08:45:00 AM,22.134,60.668,14.196,
4223,09/03/14 08:50:00 AM,21.967,61.432,14.231,
4224,09/03/14 08:55:00 AM,21.919,61.667,14.245,
4225,09/03/14 09:00:00 AM,21.823,61.925,14.220,
4226,09/03/14 09:05:00 AM,21.799,61.891,14.189,
4227,09/03/14 09:10:00 AM,21.799,61.587,14.113,
4228,09/03/14 09:15:00 AM,21.823,61.591,14.136,
4229,09/03/14 09:20:00 AM,21.776,61.644,14.104,
4230,09/03/14 09:25:00 AM,21.799,61.678,14.136,
4231,09/03/14 09:30:00 AM,21.799,61.982,14.211,
4232,09/03/14 09:35:00 AM,21.799,61.830,14.173,
4233,09/03/14 09:40:00 AM,21.776,61.947,14.180,
4234,09/03/14 09:45:00 AM,21.799,61.678,14.136,
4235,09/03/14 09:50:00 AM,21.776,61.917,14.173,
4236,09/03/14 09:55:00 AM,21.776,61.826,14.150,
4237,09/03/14 10:00:00 AM,21.776,61.978,14.188,
4238,09/03/14 10:05:00 AM,21.799,61.951,14.204,
4239,09/03/14 10:10:00 AM,21.776,61.978,14.188,
4240,09/03/14 10:15:00 AM,21.752,62.004,14.172,
4241,09/03/14 10:20:00 AM,21.823,62.076,14.258,
4242,09/03/14 10:25:00 AM,21.776,62.129,14.226,
4243,09/03/14 10:30:00 AM,21.752,62.095,14.194,
4244,09/03/14 10:35:00 AM,21.752,62.004,14.172,
4245,09/03/14 10:40:00 AM,21.752,62.095,14.194,
4246,09/03/14 10:45:00 AM,21.776,62.038,14.203,
4247,09/03/14 10:50:00 AM,21.799,61.921,14.196,
4248,09/03/14 10:55:00 AM,21.799,61.951,14.204,
4249,09/03/14 11:00:00 AM,21.776,62.038,14.203,
4250,09/03/14 11:05:00 AM,21.776,62.069,14.210,
4251,09/03/14 11:10:00 AM,21.776,62.038,14.203,
4252,09/03/14 11:15:00 AM,21.776,62.220,14.248,
4253,09/03/14 11:20:00 AM,21.776,62.099,14.218,
4254,09/03/14 11:25:00 AM,21.776,62.099,14.218,
4255,09/03/14 11:30:00 AM,21.752,62.186,14.217,
4256,09/03/14 11:35:00 AM,21.776,61.978,14.188,
4257,09/03/14 11:40:00 AM,21.776,62.038,14.203,
4258,09/03/14 11:45:00 AM,21.776,61.947,14.180,
4259,09/03/14 11:50:00 AM,21.799,61.891,14.189,
4260,09/03/14 11:55:00 AM,21.799,61.769,14.158,
4261,09/03/14 12:00:00 PM,21.799,61.860,14.181,
4262,09/03/14 12:05:00 PM,21.776,62.038,14.203,
4263,09/03/14 12:10:00 PM,21.799,61.982,14.211,
4264,09/03/14 12:15:00 PM,21.776,62.038,14.203,
4265,09/03/14 12:20:00 PM,21.776,62.129,14.226,
4266,09/03/14 12:25:00 PM,21.776,62.008,14.195,
4267,09/03/14 12:30:00 PM,21.776,61.978,14.188,
4268,09/03/14 12:35:00 PM,21.776,61.705,14.120,
4269,09/03/14 12:40:00 PM,21.776,61.856,14.158,
4270,09/03/14 12:45:00 PM,21.799,61.800,14.166,
4271,09/03/14 12:50:00 PM,21.799,61.648,14.128,
4272,09/03/14 12:55:00 PM,21.823,61.804,14.189,
4273,09/03/14 01:00:00 PM,21.823,61.804,14.189,
4274,09/03/14 01:05:00 PM,21.776,61.917,14.173,
4275,09/03/14 01:10:00 PM,21.799,61.982,14.211,
4276,09/03/14 01:15:00 PM,21.776,62.038,14.203,
4277,09/03/14 01:20:00 PM,21.752,62.095,14.194,
4278,09/03/14 01:25:00 PM,21.799,61.739,14.151,
4279,09/03/14 01:30:00 PM,21.799,61.982,14.211,
4280,09/03/14 01:35:00 PM,21.799,61.648,14.128,
4281,09/03/14 01:40:00 PM,21.823,61.804,14.189,
4282,09/03/14 01:45:00 PM,21.799,61.678,14.136,
4283,09/03/14 01:50:00 PM,21.823,61.682,14.159,
4284,09/03/14 01:55:00 PM,21.776,61.887,14.165,
4285,09/03/14 02:00:00 PM,21.799,61.891,14.189,
4286,09/03/14 02:05:00 PM,21.799,62.042,14.226,
4287,09/03/14 02:10:00 PM,21.799,61.830,14.173,
4288,09/03/14 02:15:00 PM,21.823,61.895,14.212,
4289,09/03/14 02:20:00 PM,21.823,61.834,14.197,
4290,09/03/14 02:25:00 PM,21.799,61.648,14.128,
4291,09/03/14 02:30:00 PM,21.823,61.834,14.197,
4292,09/03/14 02:35:00 PM,21.799,61.709,14.143,
4293,09/03/14 02:40:00 PM,21.776,61.917,14.173,
4294,09/03/14 02:45:00 PM,21.799,61.860,14.181,
4295,09/03/14 02:50:00 PM,21.799,61.769,14.158,
4296,09/03/14 02:55:00 PM,21.776,61.947,14.180,
4297,09/03/14 03:00:00 PM,21.823,61.773,14.182,
4298,09/03/14 03:05:00 PM,21.799,62.073,14.234,
4299,09/03/14 03:10:00 PM,21.799,61.739,14.151,
4300,09/03/14 03:15:00 PM,21.823,61.682,14.159,
4301,09/03/14 03:20:00 PM,21.847,61.443,14.122,
4302,09/03/14 03:25:00 PM,21.823,61.530,14.121,
4303,09/03/14 03:30:00 PM,21.823,61.955,14.227,
4304,09/03/14 03:35:00 PM,21.776,62.099,14.218,
4305,09/03/14 03:40:00 PM,21.799,62.073,14.234,
4306,09/03/14 03:45:00 PM,21.776,62.190,14.241,
4307,09/03/14 03:50:00 PM,21.799,61.860,14.181,
4308,09/03/14 03:55:00 PM,21.823,61.834,14.197,
4309,09/03/14 04:00:00 PM,21.799,61.739,14.151,
4310,09/03/14 04:05:00 PM,21.823,61.682,14.159,
4311,09/03/14 04:10:00 PM,21.799,61.678,14.136,
4312,09/03/14 04:15:00 PM,21.823,61.955,14.227,
4313,09/03/14 04:20:00 PM,21.847,61.838,14.221,
4314,09/03/14 04:25:00 PM,21.823,61.955,14.227,
4315,09/03/14 04:30:00 PM,21.823,61.804,14.189,
4316,09/03/14 04:35:00 PM,21.107,63.648,13.967,
4317,09/03/14 04:40:00 PM,20.845,61.402,13.166,
4318,09/03/14 04:45:00 PM,21.179,61.213,13.434,
4319,09/03/14 04:50:00 PM,21.608,60.766,13.726,
4320,09/03/14 04:55:00 PM,21.943,59.996,13.844,
4321,09/03/14 05:00:00 PM,22.134,59.262,13.834,
4322,09/03/14 05:05:00 PM,22.254,58.636,13.782,
4323,09/03/14 05:10:00 PM,22.254,58.452,13.734,
4324,09/03/14 05:15:00 PM,22.110,58.737,13.674,
4325,09/03/14 05:20:00 PM,21.991,59.117,13.661,
4326,09/03/14 05:25:00 PM,21.943,59.599,13.741,
4327,09/03/14 05:30:00 PM,21.943,59.691,13.765,
4328,09/03/14 05:35:00 PM,21.943,60.149,13.883,
4329,09/03/14 05:40:00 PM,21.943,60.606,14.000,
4330,09/03/14 05:45:00 PM,21.943,61.094,14.124,
4331,09/03/14 05:50:00 PM,21.943,61.367,14.193,
4332,09/03/14 05:55:00 PM,21.943,61.671,14.269,
4333,09/03/14 06:00:00 PM,21.943,61.944,14.337,
4334,09/03/14 06:05:00 PM,21.943,62.187,14.398,
4335,09/03/14 06:10:00 PM,21.943,61.975,14.345,
4336,09/03/14 06:15:00 PM,21.919,61.910,14.306,
4337,09/03/14 06:20:00 PM,21.919,61.849,14.291,
4338,09/03/14 06:25:00 PM,21.919,62.031,14.337,
4339,09/03/14 06:30:00 PM,21.919,61.910,14.306,
4340,09/03/14 06:35:00 PM,21.919,61.880,14.299,
4341,09/03/14 06:40:00 PM,21.919,62.001,14.329,
4342,09/03/14 06:45:00 PM,21.919,62.031,14.337,
4343,09/03/14 06:50:00 PM,21.895,62.088,14.328,
4344,09/03/14 06:55:00 PM,21.919,62.122,14.359,
4345,09/03/14 07:00:00 PM,21.919,62.122,14.359,
4346,09/03/14 07:05:00 PM,21.895,61.937,14.290,
4347,09/03/14 07:10:00 PM,21.895,61.906,14.283,
4348,09/03/14 07:15:00 PM,21.895,61.846,14.268,
4349,09/03/14 07:20:00 PM,21.919,62.031,14.337,
4350,09/03/14 07:25:00 PM,21.895,61.937,14.290,
4351,09/03/14 07:30:00 PM,21.895,62.028,14.313,
4352,09/03/14 07:35:00 PM,21.895,61.997,14.305,
4353,09/03/14 07:40:00 PM,21.895,62.088,14.328,
4354,09/03/14 07:45:00 PM,21.895,62.088,14.328,
4355,09/03/14 07:50:00 PM,21.895,62.088,14.328,
4356,09/03/14 07:55:00 PM,21.895,62.058,14.321,
4357,09/03/14 08:00:00 PM,21.919,62.062,14.344,
4358,09/03/14 08:05:00 PM,21.919,62.062,14.344,
4359,09/03/14 08:10:00 PM,21.919,62.092,14.352,
4360,09/03/14 08:15:00 PM,21.895,62.058,14.321,
4361,09/03/14 08:20:00 PM,21.895,62.240,14.366,
4362,09/03/14 08:25:00 PM,21.895,62.149,14.343,
4363,09/03/14 08:30:00 PM,21.895,62.028,14.313,
4364,09/03/14 08:35:00 PM,21.895,61.785,14.252,
4365,09/03/14 08:40:00 PM,21.895,61.694,14.230,
4366,09/03/14 08:45:00 PM,21.919,61.910,14.306,
4367,09/03/14 08:50:00 PM,21.919,62.031,14.337,
4368,09/03/14 08:55:00 PM,21.895,62.119,14.336,
4369,09/03/14 09:00:00 PM,21.895,62.058,14.321,
4370,09/03/14 09:05:00 PM,21.919,62.153,14.367,
4371,09/03/14 09:10:00 PM,21.895,62.149,14.343,
4372,09/03/14 09:15:00 PM,21.895,62.179,14.351,
4373,09/03/14 09:20:00 PM,21.895,61.937,14.290,
4374,09/03/14 09:25:00 PM,21.895,62.028,14.313,
4375,09/03/14 09:30:00 PM,21.895,62.058,14.321,
4376,09/03/14 09:35:00 PM,21.895,62.270,14.373,
4377,09/03/14 09:40:00 PM,21.895,61.997,14.305,
4378,09/03/14 09:45:00 PM,21.895,61.997,14.305,
4379,09/03/14 09:50:00 PM,21.895,62.149,14.343,
4380,09/03/14 09:55:00 PM,21.895,61.967,14.298,
4381,09/03/14 10:00:00 PM,21.895,62.028,14.313,
4382,09/03/14 10:05:00 PM,21.895,62.179,14.351,
4383,09/03/14 10:10:00 PM,21.895,61.967,14.298,
4384,09/03/14 10:15:00 PM,21.895,62.119,14.336,
4385,09/03/14 10:20:00 PM,21.895,62.422,14.411,
4386,09/03/14 10:25:00 PM,21.895,62.361,14.396,
4387,09/03/14 10:30:00 PM,21.871,61.902,14.259,
4388,09/03/14 10:35:00 PM,21.871,61.933,14.267,
4389,09/03/14 10:40:00 PM,21.871,62.024,14.289,
4390,09/03/14 10:45:00 PM,21.871,61.872,14.252,
4391,09/03/14 10:50:00 PM,21.895,61.967,14.298,
4392,09/03/14 10:55:00 PM,21.895,61.876,14.275,
4393,09/03/14 11:00:00 PM,21.895,62.119,14.336,
4394,09/03/14 11:05:00 PM,21.895,62.119,14.336,
4395,09/03/14 11:10:00 PM,21.895,62.240,14.366,
4396,09/03/14 11:15:00 PM,21.895,62.058,14.321,
4397,09/03/14 11:20:00 PM,21.871,62.145,14.320,
4398,09/03/14 11:25:00 PM,21.871,61.993,14.282,
4399,09/03/14 11:30:00 PM,21.871,62.175,14.327,
4400,09/03/14 11:35:00 PM,21.895,62.209,14.358,
4401,09/03/14 11:40:00 PM,21.895,62.088,14.328,
4402,09/03/14 11:45:00 PM,21.895,61.876,14.275,
4403,09/03/14 11:50:00 PM,21.895,62.088,14.328,
4404,09/03/14 11:55:00 PM,21.895,62.088,14.328,
4405,09/04/14 12:00:00 AM,21.895,62.028,14.313,
4406,09/04/14 12:05:00 AM,21.871,62.054,14.297,
4407,09/04/14 12:10:00 AM,21.871,62.054,14.297,
4408,09/04/14 12:15:00 AM,21.895,62.058,14.321,
4409,09/04/14 12:20:00 AM,21.895,62.028,14.313,
4410,09/04/14 12:25:00 AM,21.895,61.997,14.305,
4411,09/04/14 12:30:00 AM,21.895,62.209,14.358,
4412,09/04/14 12:35:00 AM,21.895,62.149,14.343,
4413,09/04/14 12:40:00 AM,21.895,62.179,14.351,
4414,09/04/14 12:45:00 AM,21.871,61.963,14.274,
4415,09/04/14 12:50:00 AM,21.871,61.933,14.267,
4416,09/04/14 12:55:00 AM,21.871,62.206,14.335,
4417,09/04/14 01:00:00 AM,21.871,62.145,14.320,
4418,09/04/14 01:05:00 AM,21.871,61.933,14.267,
4419,09/04/14 01:10:00 AM,21.871,61.781,14.229,
4420,09/04/14 01:15:00 AM,21.871,61.660,14.198,
4421,09/04/14 01:20:00 AM,21.895,61.967,14.298,
4422,09/04/14 01:25:00 AM,21.895,61.906,14.283,
4423,09/04/14 01:30:00 AM,21.871,62.024,14.289,
4424,09/04/14 01:35:00 AM,21.871,62.145,14.320,
4425,09/04/14 01:40:00 AM,21.871,62.145,14.320,
4426,09/04/14 01:45:00 AM,21.895,62.149,14.343,
4427,09/04/14 01:50:00 AM,21.871,62.054,14.297,
4428,09/04/14 01:55:00 AM,21.871,61.993,14.282,
4429,09/04/14 02:00:00 AM,21.895,61.997,14.305,
4430,09/04/14 02:05:00 AM,21.871,62.054,14.297,
4431,09/04/14 02:10:00 AM,21.871,62.024,14.289,
4432,09/04/14 02:15:00 AM,21.871,62.084,14.305,
4433,09/04/14 02:20:00 AM,21.871,62.084,14.305,
4434,09/04/14 02:25:00 AM,21.895,62.240,14.366,
4435,09/04/14 02:30:00 AM,21.895,62.088,14.328,
4436,09/04/14 02:35:00 AM,21.895,62.179,14.351,
4437,09/04/14 02:40:00 AM,21.895,62.058,14.321,
4438,09/04/14 02:45:00 AM,21.895,62.088,14.328,
4439,09/04/14 02:50:00 AM,21.871,62.084,14.305,
4440,09/04/14 02:55:00 AM,21.871,61.963,14.274,
4441,09/04/14 03:00:00 AM,21.871,62.054,14.297,
4442,09/04/14 03:05:00 AM,21.871,62.054,14.297,
4443,09/04/14 03:10:00 AM,21.895,62.119,14.336,
4444,09/04/14 03:15:00 AM,21.895,62.300,14.381,
4445,09/04/14 03:20:00 AM,21.895,62.391,14.403,
4446,09/04/14 03:25:00 AM,21.895,62.058,14.321,
4447,09/04/14 03:30:00 AM,21.871,61.963,14.274,
4448,09/04/14 03:35:00 AM,21.871,62.054,14.297,
4449,09/04/14 03:40:00 AM,21.871,61.902,14.259,
4450,09/04/14 03:45:00 AM,21.871,61.993,14.282,
4451,09/04/14 03:50:00 AM,21.895,62.209,14.358,
4452,09/04/14 03:55:00 AM,21.871,61.902,14.259,
4453,09/04/14 04:00:00 AM,21.871,61.842,14.244,
4454,09/04/14 04:05:00 AM,21.871,61.963,14.274,
4455,09/04/14 04:10:00 AM,21.871,61.902,14.259,
4456,09/04/14 04:15:00 AM,21.871,62.266,14.350,
4457,09/04/14 04:20:00 AM,21.871,62.115,14.312,
4458,09/04/14 04:25:00 AM,21.871,62.236,14.342,
4459,09/04/14 04:30:00 AM,21.871,62.084,14.305,
4460,09/04/14 04:35:00 AM,21.871,62.175,14.327,
4461,09/04/14 04:40:00 AM,21.895,62.209,14.358,
4462,09/04/14 04:45:00 AM,21.895,62.361,14.396,
4463,09/04/14 04:50:00 AM,21.895,62.028,14.313,
4464,09/04/14 04:55:00 AM,21.895,61.906,14.283,
4465,09/04/14 05:00:00 AM,21.871,61.933,14.267,
4466,09/04/14 05:05:00 AM,21.871,62.054,14.297,
4467,09/04/14 05:10:00 AM,21.847,62.141,14.296,
4468,09/04/14 05:15:00 AM,21.847,61.989,14.258,
4469,09/04/14 05:20:00 AM,21.871,61.963,14.274,
4470,09/04/14 05:25:00 AM,21.871,62.145,14.320,
4471,09/04/14 05:30:00 AM,21.895,62.331,14.388,
4472,09/04/14 05:35:00 AM,21.871,62.478,14.402,
4473,09/04/14 05:40:00 AM,21.871,62.084,14.305,
4474,09/04/14 05:45:00 AM,21.871,62.054,14.297,
4475,09/04/14 05:50:00 AM,21.871,61.963,14.274,
4476,09/04/14 05:55:00 AM,21.871,62.145,14.320,
4477,09/04/14 06:00:00 AM,21.871,62.236,14.342,
4478,09/04/14 06:05:00 AM,21.895,62.270,14.373,
4479,09/04/14 06:10:00 AM,21.895,62.179,14.351,
4480,09/04/14 06:15:00 AM,21.895,62.149,14.343,
4481,09/04/14 06:20:00 AM,21.871,61.933,14.267,
4482,09/04/14 06:25:00 AM,21.871,61.963,14.274,
4483,09/04/14 06:30:00 AM,21.847,62.111,14.289,
4484,09/04/14 06:35:00 AM,21.871,62.084,14.305,
4485,09/04/14 06:40:00 AM,21.871,62.024,14.289,
4486,09/04/14 06:45:00 AM,21.895,62.149,14.343,
4487,09/04/14 06:50:00 AM,21.895,62.088,14.328,
4488,09/04/14 06:55:00 AM,21.895,62.331,14.388,
4489,09/04/14 07:00:00 AM,21.871,61.993,14.282,
4490,09/04/14 07:05:00 AM,21.871,62.084,14.305,
4491,09/04/14 07:10:00 AM,21.871,62.175,14.327,
4492,09/04/14 07:15:00 AM,21.871,62.054,14.297,
4493,09/04/14 07:20:00 AM,21.871,61.993,14.282,
4494,09/04/14 07:25:00 AM,21.871,62.024,14.289,
4495,09/04/14 07:30:00 AM,21.895,61.967,14.298,
4496,09/04/14 07:35:00 AM,21.871,62.296,14.357,
4497,09/04/14 07:40:00 AM,21.895,62.270,14.373,
4498,09/04/14 07:45:00 AM,21.895,62.119,14.336,
4499,09/04/14 07:50:00 AM,21.895,61.785,14.252,
4500,09/04/14 07:55:00 AM,21.871,61.781,14.229,
4501,09/04/14 08:00:00 AM,21.871,61.842,14.244,
4502,09/04/14 08:05:00 AM,21.871,61.872,14.252,
4503,09/04/14 08:10:00 AM,21.895,61.967,14.298,
4504,09/04/14 08:15:00 AM,21.895,62.119,14.336,
4505,09/04/14 08:20:00 AM,21.895,62.119,14.336,
4506,09/04/14 08:25:00 AM,21.895,62.149,14.343,
4507,09/04/14 08:30:00 AM,21.895,62.028,14.313,
4508,09/04/14 08:35:00 AM,22.373,58.900,13.964,
4509,09/04/14 08:40:00 AM,22.254,59.770,14.078,
4510,09/04/14 08:45:00 AM,22.110,60.755,14.195,
4511,09/04/14 08:50:00 AM,21.967,61.432,14.231,
4512,09/04/14 08:55:00 AM,21.871,61.751,14.221,
4513,09/04/14 09:00:00 AM,21.799,62.194,14.264,
4514,09/04/14 09:05:00 AM,21.776,61.978,14.188,
4515,09/04/14 09:10:00 AM,21.799,61.709,14.143,
4516,09/04/14 09:15:00 AM,21.776,61.796,14.142,
4517,09/04/14 09:20:00 AM,21.752,61.731,14.104,
4518,09/04/14 09:25:00 AM,21.752,61.822,14.126,
4519,09/04/14 09:30:00 AM,21.728,61.970,14.141,
4520,09/04/14 09:35:00 AM,21.752,62.156,14.210,
4521,09/04/14 09:40:00 AM,21.752,61.822,14.126,
4522,09/04/14 09:45:00 AM,21.752,62.125,14.202,
4523,09/04/14 09:50:00 AM,21.752,62.156,14.210,
4524,09/04/14 09:55:00 AM,21.752,62.065,14.187,
4525,09/04/14 10:00:00 AM,21.728,62.273,14.216,
4526,09/04/14 10:05:00 AM,21.752,61.913,14.149,
4527,09/04/14 10:10:00 AM,21.752,61.974,14.164,
4528,09/04/14 10:15:00 AM,21.752,61.853,14.134,
4529,09/04/14 10:20:00 AM,21.752,61.974,14.164,
4530,09/04/14 10:25:00 AM,21.776,61.978,14.188,
4531,09/04/14 10:30:00 AM,21.776,62.008,14.195,
4532,09/04/14 10:35:00 AM,21.799,62.073,14.234,
4533,09/04/14 10:40:00 AM,21.776,62.190,14.241,
4534,09/04/14 10:45:00 AM,21.752,62.065,14.187,
4535,09/04/14 10:50:00 AM,21.752,62.065,14.187,
4536,09/04/14 10:55:00 AM,21.776,61.887,14.165,
4537,09/04/14 11:00:00 AM,21.776,61.917,14.173,
4538,09/04/14 11:05:00 AM,21.799,61.830,14.173,
4539,09/04/14 11:10:00 AM,21.776,61.917,14.173,
4540,09/04/14 11:15:00 AM,21.776,61.917,14.173,
4541,09/04/14 11:20:00 AM,21.776,61.978,14.188,
4542,09/04/14 11:25:00 AM,21.752,61.974,14.164,
4543,09/04/14 11:30:00 AM,21.799,61.830,14.173,
4544,09/04/14 11:35:00 AM,21.776,62.038,14.203,
4545,09/04/14 11:40:00 AM,21.752,62.186,14.217,
4546,09/04/14 11:45:00 AM,21.799,62.103,14.242,
4547,09/04/14 11:50:00 AM,21.776,61.826,14.150,
4548,09/04/14 11:55:00 AM,21.776,62.008,14.195,
4549,09/04/14 12:00:00 PM,21.799,61.678,14.136,
4550,09/04/14 12:05:00 PM,21.776,61.856,14.158,
4551,09/04/14 12:10:00 PM,21.799,61.951,14.204,
4552,09/04/14 12:15:00 PM,21.799,62.103,14.242,
4553,09/04/14 12:20:00 PM,21.823,61.864,14.205,
4554,09/04/14 12:25:00 PM,21.823,61.955,14.227,
4555,09/04/14 12:30:00 PM,21.776,62.069,14.210,
4556,09/04/14 12:35:00 PM,21.823,61.955,14.227,
4557,09/04/14 12:40:00 PM,21.799,62.042,14.226,
4558,09/04/14 12:45:00 PM,21.776,62.069,14.210,
4559,09/04/14 12:50:00 PM,21.776,61.887,14.165,
4560,09/04/14 12:55:00 PM,21.776,62.069,14.210,
4561,09/04/14 01:00:00 PM,21.776,61.826,14.150,
4562,09/04/14 01:05:00 PM,21.776,61.978,14.188,
4563,09/04/14 01:10:00 PM,21.799,62.042,14.226,
4564,09/04/14 01:15:00 PM,21.776,62.038,14.203,
4565,09/04/14 01:20:00 PM,21.776,61.978,14.188,
4566,09/04/14 01:25:00 PM,21.847,61.838,14.221,
4567,09/04/14 01:30:00 PM,21.823,61.804,14.189,
4568,09/04/14 01:35:00 PM,21.847,62.141,14.296,
4569,09/04/14 01:40:00 PM,21.823,62.046,14.250,
4570,09/04/14 01:45:00 PM,21.847,61.989,14.258,
4571,09/04/14 01:50:00 PM,21.776,62.038,14.203,
4572,09/04/14 01:55:00 PM,21.799,62.285,14.287,
4573,09/04/14 02:00:00 PM,21.776,61.947,14.180,
4574,09/04/14 02:05:00 PM,21.823,61.500,14.113,
4575,09/04/14 02:10:00 PM,21.799,61.618,14.120,
4576,09/04/14 02:15:00 PM,21.776,61.826,14.150,
4577,09/04/14 02:20:00 PM,21.776,61.401,14.043,
4578,09/04/14 02:25:00 PM,21.776,61.401,14.043,
4579,09/04/14 02:30:00 PM,21.776,61.705,14.120,
4580,09/04/14 02:35:00 PM,21.776,62.160,14.233,
4581,09/04/14 02:40:00 PM,21.799,61.860,14.181,
4582,09/04/14 02:45:00 PM,21.799,61.951,14.204,
4583,09/04/14 02:50:00 PM,21.799,61.800,14.166,
4584,09/04/14 02:55:00 PM,21.799,61.921,14.196,
4585,09/04/14 03:00:00 PM,21.799,61.982,14.211,
4586,09/04/14 03:05:00 PM,21.776,62.220,14.248,
4587,09/04/14 03:10:00 PM,21.823,62.046,14.250,
4588,09/04/14 03:15:00 PM,21.776,61.705,14.120,
4589,09/04/14 03:20:00 PM,21.799,61.951,14.204,
4590,09/04/14 03:25:00 PM,21.776,62.008,14.195,
4591,09/04/14 03:30:00 PM,21.847,61.625,14.167,
4592,09/04/14 03:35:00 PM,21.847,61.898,14.236,
4593,09/04/14 03:40:00 PM,21.823,61.986,14.235,
4594,09/04/14 03:45:00 PM,21.799,61.951,14.204,
4595,09/04/14 03:50:00 PM,21.799,61.830,14.173,
4596,09/04/14 03:55:00 PM,21.847,61.747,14.198,
4597,09/04/14 04:00:00 PM,21.847,61.625,14.167,
4598,09/04/14 04:05:00 PM,21.823,61.591,14.136,
4599,09/04/14 04:10:00 PM,21.847,61.656,14.175,
4600,09/04/14 04:15:00 PM,21.847,61.656,14.175,
4601,09/04/14 04:20:00 PM,21.895,61.633,14.214,
4602,09/04/14 04:25:00 PM,21.871,61.660,14.198,
4603,09/04/14 04:30:00 PM,21.847,61.716,14.190,
4604,09/04/14 04:35:00 PM,21.131,63.562,13.968,
4605,09/04/14 04:40:00 PM,20.916,61.323,13.214,
4606,09/04/14 04:45:00 PM,21.250,61.164,13.489,
4607,09/04/14 04:50:00 PM,21.656,60.743,13.765,
4608,09/04/14 04:55:00 PM,21.991,60.034,13.899,
4609,09/04/14 05:00:00 PM,22.206,59.334,13.920,
4610,09/04/14 05:05:00 PM,22.302,58.766,13.861,
4611,09/04/14 05:10:00 PM,22.350,58.436,13.819,
4612,09/04/14 05:15:00 PM,22.206,59.120,13.864,
4613,09/04/14 05:20:00 PM,22.062,59.526,13.835,
4614,09/04/14 05:25:00 PM,21.943,59.721,13.773,
4615,09/04/14 05:30:00 PM,21.895,59.866,13.766,
4616,09/04/14 05:35:00 PM,21.895,60.080,13.820,
4617,09/04/14 05:40:00 PM,21.895,60.507,13.930,
4618,09/04/14 05:45:00 PM,21.919,60.968,14.069,
4619,09/04/14 05:50:00 PM,21.919,61.212,14.131,
4620,09/04/14 05:55:00 PM,21.943,61.459,14.216,
4621,09/04/14 06:00:00 PM,21.943,61.793,14.299,
4622,09/04/14 06:05:00 PM,21.919,61.910,14.306,
4623,09/04/14 06:10:00 PM,21.919,61.819,14.283,
4624,09/04/14 06:15:00 PM,21.919,62.183,14.374,
4625,09/04/14 06:20:00 PM,21.919,62.031,14.337,
4626,09/04/14 06:25:00 PM,21.919,61.910,14.306,
4627,09/04/14 06:30:00 PM,21.919,61.849,14.291,
4628,09/04/14 06:35:00 PM,21.919,61.940,14.314,
4629,09/04/14 06:40:00 PM,21.919,61.910,14.306,
4630,09/04/14 06:45:00 PM,21.919,61.789,14.276,
4631,09/04/14 06:50:00 PM,21.919,61.940,14.314,
4632,09/04/14 06:55:00 PM,21.919,61.849,14.291,
4633,09/04/14 07:00:00 PM,21.919,61.849,14.291,
4634,09/04/14 07:05:00 PM,21.919,61.849,14.291,
4635,09/04/14 07:10:00 PM,21.919,61.971,14.321,
4636,09/04/14 07:15:00 PM,21.919,61.940,14.314,
4637,09/04/14 07:20:00 PM,21.919,62.031,14.337,
4638,09/04/14 07:25:00 PM,21.895,61.876,14.275,
4639,09/04/14 07:30:00 PM,21.895,61.937,14.290,
4640,09/04/14 07:35:00 PM,21.919,62.122,14.359,
4641,09/04/14 07:40:00 PM,21.919,62.092,14.352,
4642,09/04/14 07:45:00 PM,21.919,61.971,14.321,
4643,09/04/14 07:50:00 PM,21.919,61.819,14.283,
4644,09/04/14 07:55:00 PM,21.919,61.789,14.276,
4645,09/04/14 08:00:00 PM,21.895,62.452,14.419,
4646,09/04/14 08:05:00 PM,21.895,62.058,14.321,
4647,09/04/14 08:10:00 PM,21.871,61.508,14.160,
4648,09/04/14 08:15:00 PM,21.895,61.542,14.191,
4649,09/04/14 08:20:00 PM,21.895,61.481,14.176,
